Match,Team_Name,Player_Name,Minute,Type_Of_Goal
12368,Atalanta,Teun Koopmeiners,29,Normal
12524,Atalanta,Teun Koopmeiners,58,Normal
12459,Atalanta,Teun Koopmeiners,8,Normal
12580,Atalanta,Teun Koopmeiners,88,Normal
12478,Atalanta,Teun Koopmeiners,8,Penalty
12537,Atalanta,Teun Koopmeiners,42,Penalty
12517,Atalanta,Teun Koopmeiners,55,Normal
12557,Atalanta,Teun Koopmeiners,35,Normal
12557,Atalanta,Teun Koopmeiners,75,Normal
10733,Atalanta,Timothy Castagne,58,Normal
10739,Atalanta,Timothy Castagne,53,Normal
10584,Atalanta,Timothy Castagne,44,Normal
10568,Atalanta,Timothy Castagne,19,Normal
11157,Atalanta,Timothy Castagne,90+5,Normal
11381,Atalanta,Aleksei Miranchuk,84,Normal
11495,Atalanta,Aleksei Miranchuk,90+3,Normal
11476,Atalanta,Aleksei Miranchuk,73,Normal
11566,Atalanta,Aleksei Miranchuk,79,Normal
11674,Atalanta,Aleksei Miranchuk,37,Normal
11788,Atalanta,Aleksei Miranchuk,86,Normal
12491,Atalanta,Aleksei Miranchuk,33,Normal
12429,Atalanta,Aleksei Miranchuk,89,Normal
12580,Atalanta,Aleksei Miranchuk,26,Normal
10444,Atalanta,Andreas Cornelius,71,Normal
10293,Atalanta,Andreas Cornelius,35,Normal
10197,Atalanta,Andreas Cornelius,14,Normal
11921,Atalanta,Davide Zappacosta,37,Normal
12232,Atalanta,Davide Zappacosta,48,Normal
12261,Atalanta,Davide Zappacosta,22,Normal
12222,Atalanta,Davide Zappacosta,34,Normal
12112,Atalanta,Davide Zappacosta,23,Normal
12478,Atalanta,Davide Zappacosta,83,Normal
12517,Atalanta,Davide Zappacosta,90+10,Normal
12491,Atalanta,Gianluca Scamacca,45+1,Normal
12608,Atalanta,Gianluca Scamacca,13,Normal
12575,Atalanta,Gianluca Scamacca,42,Normal
12575,Atalanta,Gianluca Scamacca,62,Normal
12368,Atalanta,Gianluca Scamacca,5,Normal
12368,Atalanta,Gianluca Scamacca,51,Normal
12372,Atalanta,Gianluca Scamacca,61,Normal
12580,Atalanta,Gianluca Scamacca,45,Normal
12596,Atalanta,Gianluca Scamacca,13,Normal
10459,Atalanta,Riccardo Gagliolo,55,OG
11081,Atalanta,Ruslan Malinovskyi,80,Normal
11089,Atalanta,Ruslan Malinovskyi,28,Normal
11129,Atalanta,Ruslan Malinovskyi,70,Normal
10890,Atalanta,Ruslan Malinovskyi,44,Normal
11011,Atalanta,Ruslan Malinovskyi,90+1,Normal
10903,Atalanta,Ruslan Malinovskyi,60,Normal
10980,Atalanta,Ruslan Malinovskyi,72,Normal
11027,Atalanta,Ruslan Malinovskyi,66,Normal
11467,Atalanta,Ruslan Malinovskyi,26,Normal
11495,Atalanta,Ruslan Malinovskyi,12,Normal
11476,Atalanta,Ruslan Malinovskyi,22,Normal
11412,Atalanta,Ruslan Malinovskyi,33,Penalty
11454,Atalanta,Ruslan Malinovskyi,87,Normal
11236,Atalanta,Ruslan Malinovskyi,55,Normal
11372,Atalanta,Ruslan Malinovskyi,40,Normal
11510,Atalanta,Ruslan Malinovskyi,26,Normal
11629,Atalanta,Ruslan Malinovskyi,89,Normal
11767,Atalanta,Ruslan Malinovskyi,76,Normal
11964,Atalanta,Ruslan Malinovskyi,56,Normal
11930,Atalanta,Ruslan Malinovskyi,30,Normal
11722,Atalanta,Ruslan Malinovskyi,43,Normal
11661,Atalanta,Ruslan Malinovskyi,7,Normal
12086,Atalanta,Ruslan Malinovskyi,29,Normal
10231,Atalanta,José Luis Palomino,88,Normal
10459,Atalanta,José Luis Palomino,72,Normal
10991,Atalanta,José Luis Palomino,50,Normal
11027,Atalanta,José Luis Palomino,80,Normal
11381,Atalanta,José Luis Palomino,48,Normal
11752,Atalanta,José Luis Palomino,64,Normal
12033,Atalanta,José Luis Palomino,77,Normal
12617,Atalanta,Charles De Ketelaere,44,Normal
12429,Atalanta,Charles De Ketelaere,83,Normal
12354,Atalanta,Charles De Ketelaere,83,Normal
12507,Atalanta,Charles De Ketelaere,43,Penalty
12507,Atalanta,Charles De Ketelaere,76,Normal
12478,Atalanta,Charles De Ketelaere,14,Normal
12517,Atalanta,Charles De Ketelaere,22,Normal
11603,Atalanta,Kristoffer Askildsen,17,OG
11944,Udinese,Beto,43,Normal
11672,Udinese,Beto,17,Normal
11834,Udinese,Beto,45,Normal
11834,Udinese,Beto,49,Normal
11834,Udinese,Beto,73,Normal
11964,Udinese,Beto,90+4,Normal
11658,Udinese,Beto,17,Normal
11658,Udinese,Beto,32,Normal
11955,Udinese,Beto,83,Normal
11625,Udinese,Beto,51,Normal
11722,Udinese,Beto,88,Normal
12338,Udinese,Beto,70,Normal
12315,Udinese,Beto,75,Normal
12315,Udinese,Beto,90+3,Normal
12133,Udinese,Beto,22,Normal
12009,Udinese,Beto,68,Normal
12293,Udinese,Beto,17,Normal
12064,Udinese,Beto,10,Normal
12182,Udinese,Beto,90+2,Penalty
12189,Udinese,Beto,36,Normal
12163,Udinese,Beto,45+6,Normal
11715,Udinese,Walace,90+1,Normal
12387,Udinese,Walace,44,Normal
12456,Udinese,Walace,59,Normal
10606,Udinese,Unknown,75,Penalty
10485,Udinese,Unknown,79,Penalty
10550,Udinese,Unknown,61,Penalty
10628,Udinese,Unknown,51,Penalty
10615,Udinese,Unknown,85,Penalty
11908,Udinese,Unknown,45+5,Penalty
12207,Udinese,Unknown,69,Penalty
12387,Udinese,Unknown,31,Penalty
10854,Udinese,Ken Sema,87,Normal
10932,Udinese,Ken Sema,68,Normal
12338,Udinese,Jaka Bijol,90+3,Normal
12323,Udinese,Jaka Bijol,85,Normal
12113,Udinese,Jaka Bijol,28,Normal
10715,Udinese,Pol Lirola,80,OG
12246,Udinese,Adam Masina,34,Normal
11970,Udinese,Adam Masina,45+4,Normal
10419,Udinese,Maxi López,66,Penalty
10419,Udinese,Maxi López,85,Normal
11715,Udinese,Pablo Marí,12,Normal
11890,Udinese,Pablo Marí,90+4,Normal
10383,Udinese,Seko Fofana,30,Normal
10419,Udinese,Seko Fofana,90+5,Penalty
10279,Udinese,Seko Fofana,44,Normal
10657,Udinese,Seko Fofana,36,Normal
10454,Udinese,Seko Fofana,69,Normal
11117,Udinese,Seko Fofana,90+2,Normal
11067,Udinese,Seko Fofana,44,Normal
10911,Udinese,Seko Fofana,85,Normal
10137,Udinese,Jakub Jankto,40,Normal
10137,Udinese,Jakub Jankto,53,Normal
10291,Udinese,Jakub Jankto,15,Normal
10336,Udinese,Jakub Jankto,41,Normal
11472,Udinese,Jayden Braaf,73,Normal
12435,Udinese,Oier Zarraga,81,Normal
12559,Udinese,Oier Zarraga,51,Normal
10431,Udinese,Samir Santos,72,Normal
10205,Udinese,Samir Santos,11,Normal
10743,Udinese,Samir Santos,41,Normal
10749,Udinese,Samir Santos,5,Normal
11132,Udinese,Samir Santos,36,Normal
11536,Udinese,Samir Santos,28,Normal
10447,Udinese,Stipe Perica,8,Normal
12704,Udinese,Alan Matturro,90+1,OG
10183,Udinese,Bram Nuytinck,72,Normal
10790,Udinese,Bram Nuytinck,80,Normal
11364,Udinese,Bram Nuytinck,80,Normal
11882,Udinese,Bram Nuytinck,77,Normal
11604,Udinese,Isaac Success,3,Normal
11865,Udinese,Isaac Success,46,Normal
12214,Udinese,Isaac Success,36,Normal
12527,Udinese,Jordan Zemura,14,Normal
10356,Udinese,Kevin Lasagna,78,Normal
10356,Udinese,Kevin Lasagna,79,Normal
10176,Udinese,Kevin Lasagna,48,Normal
10319,Udinese,Kevin Lasagna,10,Normal
10137,Udinese,Kevin Lasagna,66,Normal
10144,Udinese,Kevin Lasagna,41,Normal
10343,Udinese,Kevin Lasagna,5,Normal
10149,Udinese,Kevin Lasagna,14,Normal
10317,Udinese,Kevin Lasagna,13,Normal
10402,Udinese,Kevin Lasagna,75,Normal
10395,Udinese,Kevin Lasagna,28,Normal
10164,Udinese,Kevin Lasagna,80,Normal
10657,Udinese,Kevin Lasagna,30,Normal
10786,Udinese,Kevin Lasagna,90,Normal
10639,Udinese,Kevin Lasagna,84,Normal
10514,Udinese,Kevin Lasagna,12,Normal
10464,Udinese,Kevin Lasagna,65,Normal
10679,Udinese,Kevin Lasagna,64,Normal
10952,Udinese,Kevin Lasagna,85,Normal
10854,Udinese,Kevin Lasagna,90+4,Normal
11048,Udinese,Kevin Lasagna,12,Normal
11077,Udinese,Kevin Lasagna,81,Normal
10891,Udinese,Kevin Lasagna,32,Normal
11085,Udinese,Kevin Lasagna,37,Normal
11067,Udinese,Kevin Lasagna,73,Normal
10944,Udinese,Kevin Lasagna,17,Normal
11036,Udinese,Kevin Lasagna,31,Normal
11036,Udinese,Kevin Lasagna,87,Normal
11255,Udinese,Kevin Lasagna,57,Normal
11293,Udinese,Kevin Lasagna,27,Normal
12426,Udinese,Lorenzo Lucca,36,Normal
12704,Udinese,Lorenzo Lucca,23,Normal
12405,Udinese,Lorenzo Lucca,30,Normal
12405,Udinese,Lorenzo Lucca,72,Normal
12559,Udinese,Lorenzo Lucca,47,Normal
12365,Udinese,Lorenzo Lucca,66,Normal
12445,Udinese,Lorenzo Lucca,48,Normal
11486,Udinese,Nahuel Molina,10,Normal
11472,Udinese,Nahuel Molina,4,Normal
11756,Udinese,Nahuel Molina,90+3,Normal
11683,Udinese,Nahuel Molina,50,Normal
11699,Udinese,Nahuel Molina,90+3,Normal
11834,Udinese,Nahuel Molina,59,Normal
11805,Udinese,Nahuel Molina,15,Normal
11658,Udinese,Nahuel Molina,44,Normal
11890,Udinese,Nahuel Molina,26,Normal
12122,Udinese,Sandi Lovrić,43,Normal
12020,Udinese,Sandi Lovrić,43,Normal
12305,Udinese,Sandi Lovrić,82,Normal
12237,Udinese,Sandi Lovrić,13,Normal
12182,Udinese,Sandi Lovrić,18,Normal
12476,Udinese,Sandi Lovrić,10,Normal
10356,Udinese,Silvan Widmer,13,Normal
10176,Udinese,Silvan Widmer,37,Normal
10164,Udinese,Silvan Widmer,44,Normal
10570,Udinese,Stefano Okaka,50,Normal
10743,Udinese,Stefano Okaka,11,Normal
10743,Udinese,Stefano Okaka,44,Normal
10749,Udinese,Stefano Okaka,31,Normal
10749,Udinese,Stefano Okaka,35,Normal
10660,Udinese,Stefano Okaka,4,Normal
11127,Udinese,Stefano Okaka,2,Normal
10932,Udinese,Stefano Okaka,14,Normal
11000,Udinese,Stefano Okaka,33,Normal
11146,Udinese,Stefano Okaka,53,Normal
11173,Udinese,Stefano Okaka,27,Normal
11077,Udinese,Stefano Okaka,35,Normal
11205,Udinese,Stefano Okaka,11,Normal
11193,Udinese,Stefano Okaka,42,Normal
11364,Udinese,Stefano Okaka,64,Normal
11499,Udinese,Stefano Okaka,41,Normal
11546,Udinese,Stefano Okaka,43,Normal
11546,Udinese,Stefano Okaka,86,Normal
11582,Udinese,Tolgay Arslan,18,Normal
11283,Udinese,Tolgay Arslan,90+2,Normal
11472,Udinese,Tolgay Arslan,31,Normal
11658,Udinese,Tolgay Arslan,90+9,Normal
12323,Udinese,Tolgay Arslan,90+3,Normal
10213,Udinese,Valon Behrami,61,Normal
10550,Udinese,Valon Behrami,57,Normal
11852,Udinese,Ardian Ismajli,6,OG
11722,Udinese,Berat Djimsiti,59,OG
11790,Udinese,Destiny Udogie,12,Normal
11715,Udinese,Destiny Udogie,90+5,Normal
11908,Udinese,Destiny Udogie,42,Normal
11865,Udinese,Destiny Udogie,25,Normal
11779,Udinese,Destiny Udogie,66,Normal
12305,Udinese,Destiny Udogie,5,Normal
12113,Udinese,Destiny Udogie,1,Normal
12189,Udinese,Destiny Udogie,77,Normal
12541,Udinese,Hassane Kamara,45+3,Normal
12625,Udinese,Martín Payero,45+1,Normal
12445,Udinese,Martín Payero,52,Normal
12343,Udinese,Nehuén Pérez,78,Normal
12214,Udinese,Nehuén Pérez,27,Normal
10189,Udinese,Nenad Tomović,41,OG
10831,Udinese,Rodrigo Becão,72,Normal
11385,Udinese,Rodrigo Becão,68,Normal
11834,Udinese,Rodrigo Becão,38,Normal
11845,Udinese,Rodrigo Becão,90+4,Normal
11970,Udinese,Rodrigo Becão,2,Normal
12150,Udinese,Rodrigo Becão,54,Normal
10085,Udinese,Antonín Barák,32,Normal
10094,Udinese,Antonín Barák,68,Normal
10144,Udinese,Antonín Barák,5,Normal
10149,Udinese,Antonín Barák,77,Normal
10373,Udinese,Antonín Barák,20,Normal
10164,Udinese,Antonín Barák,27,Normal
10164,Udinese,Antonín Barák,68,Normal
10183,Udinese,Cyril Théréau,87,Penalty
10072,Udinese,Cyril Théréau,37,Normal
11625,Udinese,Davide Frattesi,39,OG
12396,Udinese,Florian Thauvin,57,Normal
12481,Udinese,Florian Thauvin,62,Normal
12728,Udinese,Florian Thauvin,49,Penalty
12476,Udinese,Florian Thauvin,73,Normal
12586,Udinese,Florian Thauvin,44,Normal
11346,Udinese,Gerard Deulofeu,90+1,Normal
11821,Udinese,Gerard Deulofeu,22,Normal
11683,Udinese,Gerard Deulofeu,45,Normal
11683,Udinese,Gerard Deulofeu,69,Normal
11699,Udinese,Gerard Deulofeu,70,Normal
11790,Udinese,Gerard Deulofeu,3,Normal
11715,Udinese,Gerard Deulofeu,36,Normal
11908,Udinese,Gerard Deulofeu,6,Normal
11594,Udinese,Gerard Deulofeu,83,Normal
11776,Udinese,Gerard Deulofeu,5,Normal
11667,Udinese,Gerard Deulofeu,22,Normal
11845,Udinese,Gerard Deulofeu,35,Penalty
11625,Udinese,Gerard Deulofeu,8,Normal
11852,Udinese,Gerard Deulofeu,52,Normal
12343,Udinese,Gerard Deulofeu,67,Normal
11993,Udinese,Gerard Deulofeu,26,Normal
11815,Udinese,Lazar Samardzic,89,Normal
11852,Udinese,Lazar Samardzic,87,Normal
12030,Udinese,Lazar Samardzic,82,Normal
12098,Udinese,Lazar Samardzic,21,Normal
12315,Udinese,Lazar Samardzic,90+1,Normal
12305,Udinese,Lazar Samardzic,56,Normal
12214,Udinese,Lazar Samardzic,2,Normal
12468,Udinese,Lazar Samardzic,57,Normal
12481,Udinese,Lazar Samardzic,42,Normal
12599,Udinese,Lazar Samardzic,40,Normal
12694,Udinese,Lazar Samardzic,80,Normal
11346,Udinese,Marco Silvestri,83,OG
12323,Udinese,Milan Škriniar,22,OG
11422,Udinese,Roberto Pereyra,45,Normal
11390,Udinese,Roberto Pereyra,90+3,Normal
11522,Udinese,Roberto Pereyra,79,Penalty
11228,Udinese,Roberto Pereyra,1,Normal
11283,Udinese,Roberto Pereyra,34,Normal
11944,Udinese,Roberto Pereyra,15,Normal
11908,Udinese,Roberto Pereyra,57,Normal
11594,Udinese,Roberto Pereyra,51,Penalty
12246,Udinese,Roberto Pereyra,9,Normal
12048,Udinese,Roberto Pereyra,70,Normal
12133,Udinese,Roberto Pereyra,55,Normal
12305,Udinese,Roberto Pereyra,75,Normal
12163,Udinese,Roberto Pereyra,9,Normal
12426,Udinese,Roberto Pereyra,55,Normal
12609,Udinese,Roberto Pereyra,23,Normal
12373,Udinese,Roberto Pereyra,62,Penalty
12445,Udinese,Roberto Pereyra,23,Normal
10419,Udinese,Rodrigo De Paul,27,Penalty
10094,Udinese,Rodrigo De Paul,45+1,Penalty
10149,Udinese,Rodrigo De Paul,61,Penalty
10402,Udinese,Rodrigo De Paul,48,Penalty
10489,Udinese,Rodrigo De Paul,54,Normal
10566,Udinese,Rodrigo De Paul,9,Normal
10636,Udinese,Rodrigo De Paul,25,Penalty
10786,Udinese,Rodrigo De Paul,76,Normal
10773,Udinese,Rodrigo De Paul,28,Normal
10454,Udinese,Rodrigo De Paul,65,Penalty
10693,Udinese,Rodrigo De Paul,14,Normal
10693,Udinese,Rodrigo De Paul,41,Penalty
10464,Udinese,Rodrigo De Paul,70,Normal
10854,Udinese,Rodrigo De Paul,32,Normal
10932,Udinese,Rodrigo De Paul,90,Normal
10927,Udinese,Rodrigo De Paul,88,Normal
10986,Udinese,Rodrigo De Paul,90+2,Normal
11077,Udinese,Rodrigo De Paul,18,Normal
11104,Udinese,Rodrigo De Paul,22,Normal
10911,Udinese,Rodrigo De Paul,39,Normal
11333,Udinese,Rodrigo De Paul,52,Penalty
11577,Udinese,Rodrigo De Paul,34,Normal
11302,Udinese,Rodrigo De Paul,55,Normal
11450,Udinese,Rodrigo De Paul,41,Normal
11450,Udinese,Rodrigo De Paul,74,Normal
11489,Udinese,Rodrigo De Paul,23,Normal
11403,Udinese,Rodrigo De Paul,30,Penalty
11231,Udinese,Rodrigo De Paul,54,Normal
11552,Udinese,Rodrigo De Paul,48,Penalty
11536,Udinese,Simone Iacoponi,52,OG
10252,Udinese,Ali Adnan Kadhim,90+5,Normal
10636,Udinese,Ignacio Pussetto,79,Normal
10485,Udinese,Ignacio Pussetto,81,Normal
10550,Udinese,Ignacio Pussetto,39,Normal
10802,Udinese,Ignacio Pussetto,32,Normal
10905,Udinese,Ignacio Pussetto,90+4,Normal
11582,Udinese,Ignacio Pussetto,45+3,Normal
11536,Udinese,Ignacio Pussetto,88,Normal
11231,Udinese,Ignacio Pussetto,24,Normal
11756,Udinese,Ignacio Pussetto,90+7,Penalty
11699,Udinese,Ignacio Pussetto,29,Normal
11876,Udinese,Ignacio Pussetto,72,Normal
11852,Udinese,Ignacio Pussetto,79,Normal
12519,Udinese,Lautaro Gianetti,25,Normal
11278,Udinese,Marvin Zeegelaar,90,Normal
12271,Udinese,Marvin Zeegelaar,25,Normal
10336,Udinese,Svante Ingelsson,55,Normal
10447,Udinese,Danilo Larangeira,47,Normal
11390,Udinese,Fernando Llorente,42,Normal
11117,Udinese,Ilija Nestorovski,52,Normal
10876,Udinese,Ilija Nestorovski,29,Normal
11048,Udinese,Ilija Nestorovski,78,Normal
11375,Udinese,Ilija Nestorovski,86,Normal
11231,Udinese,Ilija Nestorovski,69,Normal
11908,Udinese,Ilija Nestorovski,34,Normal
12030,Udinese,Ilija Nestorovski,79,Normal
12271,Udinese,Ilija Nestorovski,30,Normal
12072,Udinese,Kingsley Ehizibue,88,Normal
12163,Udinese,Kingsley Ehizibue,70,Normal
10767,Udinese,Sebastien De Maio,69,Normal
12405,Udinese,Christian Kabasele,16,Normal
10767,Udinese,Emil Hallfreðsson,59,Normal
10535,Udinese,Rolando Mandragora,32,Normal
10660,Udinese,Rolando Mandragora,61,Normal
10693,Udinese,Rolando Mandragora,45,Normal
10615,Udinese,Łukasz Teodorczyk,85,Normal
11582,Udinese,Fernando Forestieri,71,Normal
11944,Udinese,Fernando Forestieri,82,Normal
11638,Udinese,Fernando Forestieri,77,Normal
11683,Udinese,Jean-Victor Makengo,4,Normal
10409,Udinese,Jens Stryger Larsen,90,Normal
10594,Udinese,Jens Stryger Larsen,56,Normal
10952,Udinese,Jens Stryger Larsen,6,Normal
11422,Udinese,Jens Stryger Larsen,71,Normal
11472,Udinese,Jens Stryger Larsen,49,Normal
10222,Udinese,Gianluigi Donnarumma,76,OG
12252,Inter,Ruan,55,OG
10220,Inter,Éder,23,Normal
10101,Inter,Éder,79,Normal
10234,Inter,Éder,2,Normal
10361,Inter,Rafinha,43,Normal
10370,Inter,Rafinha,80,Normal
10162,Inter,Unknown,49,Penalty
10765,Inter,Unknown,61,Penalty
11062,Inter,Unknown,62,Penalty
11284,Inter,Unknown,11,Penalty
11677,Inter,Unknown,44,Penalty
11930,Inter,Unknown,86,Penalty
11876,Inter,Unknown,39,Penalty
11628,Inter,Unknown,27,Penalty
12149,Inter,Unknown,14,Penalty
12489,Inter,Unknown,54,Penalty
12512,Inter,Angeliño,56,OG
11840,Inter,Edin Džeko,30,Normal
11920,Inter,Edin Džeko,55,Normal
11760,Inter,Edin Džeko,47,Normal
11660,Inter,Edin Džeko,24,Normal
11911,Inter,Edin Džeko,63,Normal
11911,Inter,Edin Džeko,68,Normal
11741,Inter,Edin Džeko,90,Normal
11930,Inter,Edin Džeko,71,Normal
11968,Inter,Edin Džeko,17,Normal
11942,Inter,Edin Džeko,58,Normal
11589,Inter,Edin Džeko,87,Normal
11789,Inter,Edin Džeko,64,Normal
11789,Inter,Edin Džeko,69,Normal
12300,Inter,Edin Džeko,67,Normal
12235,Inter,Edin Džeko,38,Normal
12235,Inter,Edin Džeko,61,Normal
12047,Inter,Edin Džeko,56,Normal
12339,Inter,Edin Džeko,44,Normal
12339,Inter,Edin Džeko,75,Normal
12026,Inter,Edin Džeko,26,Normal
12033,Inter,Edin Džeko,36,Normal
12033,Inter,Edin Džeko,56,Normal
12235,Inter,Adolfo Gaich,31,OG
11307,Inter,Arturo Vidal,12,Normal
11589,Inter,Arturo Vidal,74,Normal
11088,Inter,Ashley Young,48,Normal
10997,Inter,Ashley Young,44,Normal
11041,Inter,Ashley Young,5,Normal
11142,Inter,Ashley Young,20,Normal
11522,Inter,Ashley Young,8,Normal
10098,Inter,Borja Valero,36,Normal
10361,Inter,Borja Valero,71,Normal
10907,Inter,Borja Valero,8,Normal
11026,Inter,Borja Valero,86,Normal
11088,Inter,Diego Godín,51,Normal
10470,Inter,João Mário,90+1,Normal
10556,Inter,Keita Baldé,72,Normal
10507,Inter,Keita Baldé,37,Normal
10765,Inter,Keita Baldé,51,Normal
10491,Inter,Keita Baldé,10,Normal
10491,Inter,Keita Baldé,82,Normal
11269,Inter,Luca Marrone,31,OG
10122,Inter,Mauro Icardi,29,Normal
10122,Inter,Mauro Icardi,83,Normal
10346,Inter,Mauro Icardi,50,Normal
10304,Inter,Mauro Icardi,1,Normal
10304,Inter,Mauro Icardi,48,Normal
10190,Inter,Mauro Icardi,55,Normal
10181,Inter,Mauro Icardi,67,Normal
10181,Inter,Mauro Icardi,77,Normal
10399,Inter,Mauro Icardi,77,Penalty
10350,Inter,Mauro Icardi,52,Normal
10281,Inter,Mauro Icardi,30,Penalty
10281,Inter,Mauro Icardi,31,Normal
10281,Inter,Mauro Icardi,44,Normal
10281,Inter,Mauro Icardi,51,Normal
10133,Inter,Mauro Icardi,38,Normal
10149,Inter,Mauro Icardi,15,Normal
10329,Inter,Mauro Icardi,49,Normal
10117,Inter,Mauro Icardi,51,Normal
10117,Inter,Mauro Icardi,60,Normal
10290,Inter,Mauro Icardi,27,Penalty
10073,Inter,Mauro Icardi,6,Penalty
10073,Inter,Mauro Icardi,15,Normal
10361,Inter,Mauro Icardi,45+1,Normal
10437,Inter,Mauro Icardi,28,Normal
10437,Inter,Mauro Icardi,63,Normal
10437,Inter,Mauro Icardi,90,Penalty
10079,Inter,Mauro Icardi,32,Normal
10079,Inter,Mauro Icardi,54,Normal
10388,Inter,Mauro Icardi,78,Penalty
10757,Inter,Mauro Icardi,81,Penalty
10818,Inter,Mauro Icardi,14,Normal
10818,Inter,Mauro Icardi,78,Normal
10789,Inter,Mauro Icardi,45,Penalty
10507,Inter,Mauro Icardi,66,Normal
10684,Inter,Mauro Icardi,40,Penalty
10468,Inter,Mauro Icardi,28,Normal
10468,Inter,Mauro Icardi,70,Normal
10827,Inter,Mauro Icardi,90+2,Normal
10519,Inter,Mauro Icardi,76,Penalty
10483,Inter,Mauro Icardi,47,Penalty
12223,Inter,Robin Gosens,83,Normal
12026,Inter,Robin Gosens,76,Normal
12179,Inter,Robin Gosens,6,Normal
10234,Inter,Yann Karamoh,63,Normal
11269,Inter,Achraf Hakimi,87,Normal
11480,Inter,Achraf Hakimi,90+2,Normal
11221,Inter,Achraf Hakimi,45,Normal
11221,Inter,Achraf Hakimi,70,Normal
11253,Inter,Achraf Hakimi,51,Normal
11292,Inter,Achraf Hakimi,63,Normal
11216,Inter,Achraf Hakimi,42,Normal
10329,Inter,João Cancelo,3,Normal
12671,Inter,Marcus Thuram,38,Normal
12577,Inter,Marcus Thuram,23,Normal
12721,Inter,Marcus Thuram,59,Normal
12408,Inter,Marcus Thuram,85,Normal
12428,Inter,Marcus Thuram,66,Normal
12413,Inter,Marcus Thuram,44,Normal
12512,Inter,Marcus Thuram,49,Normal
12606,Inter,Marcus Thuram,12,Normal
12473,Inter,Marcus Thuram,88,Normal
12366,Inter,Marcus Thuram,81,Normal
12619,Inter,Marcus Thuram,49,Normal
12521,Inter,Marcus Thuram,17,Normal
10871,Inter,Romelu Lukaku,55,Normal
10840,Inter,Romelu Lukaku,63,Normal
10838,Inter,Romelu Lukaku,60,Normal
11121,Inter,Romelu Lukaku,34,Normal
11121,Inter,Romelu Lukaku,90+3,Normal
11152,Inter,Romelu Lukaku,78,Normal
11062,Inter,Romelu Lukaku,22,Normal
11192,Inter,Romelu Lukaku,38,Normal
11192,Inter,Romelu Lukaku,45,Penalty
11008,Inter,Romelu Lukaku,10,Normal
10946,Inter,Romelu Lukaku,72,Penalty
10977,Inter,Romelu Lukaku,64,Normal
10977,Inter,Romelu Lukaku,71,Penalty
11201,Inter,Romelu Lukaku,51,Normal
10850,Inter,Romelu Lukaku,75,Normal
10850,Inter,Romelu Lukaku,90+1,Penalty
10988,Inter,Romelu Lukaku,90+3,Normal
11107,Inter,Romelu Lukaku,88,Penalty
11026,Inter,Romelu Lukaku,41,Penalty
10912,Inter,Romelu Lukaku,31,Normal
10912,Inter,Romelu Lukaku,71,Normal
10928,Inter,Romelu Lukaku,14,Normal
10928,Inter,Romelu Lukaku,33,Normal
11541,Inter,Romelu Lukaku,64,Normal
11269,Inter,Romelu Lukaku,64,Normal
11418,Inter,Romelu Lukaku,10,Normal
11245,Inter,Romelu Lukaku,73,Penalty
11332,Inter,Romelu Lukaku,67,Normal
11332,Inter,Romelu Lukaku,78,Normal
11221,Inter,Romelu Lukaku,16,Normal
11357,Inter,Romelu Lukaku,22,Penalty
11357,Inter,Romelu Lukaku,45,Normal
11531,Inter,Romelu Lukaku,29,Normal
11503,Inter,Romelu Lukaku,90,Normal
11322,Inter,Romelu Lukaku,87,Normal
11253,Inter,Romelu Lukaku,71,Penalty
11573,Inter,Romelu Lukaku,67,Normal
11573,Inter,Romelu Lukaku,84,Penalty
11374,Inter,Romelu Lukaku,1,Normal
11365,Inter,Romelu Lukaku,66,Normal
11233,Inter,Romelu Lukaku,90+4,Normal
11405,Inter,Romelu Lukaku,62,Penalty
11216,Inter,Romelu Lukaku,1,Normal
11216,Inter,Romelu Lukaku,28,Normal
11522,Inter,Romelu Lukaku,71,Normal
11511,Inter,Romelu Lukaku,35,Penalty
11428,Inter,Romelu Lukaku,31,Normal
12149,Inter,Romelu Lukaku,83,Penalty
12213,Inter,Romelu Lukaku,48,Normal
12213,Inter,Romelu Lukaku,76,Normal
12122,Inter,Romelu Lukaku,20,Penalty
12252,Inter,Romelu Lukaku,41,Normal
12252,Inter,Romelu Lukaku,89,Normal
11972,Inter,Romelu Lukaku,2,Normal
12273,Inter,Romelu Lukaku,1,Normal
12240,Inter,Romelu Lukaku,74,Normal
12265,Inter,Romelu Lukaku,82,Normal
10838,Inter,Stefano Sensi,24,Normal
11170,Inter,Stefano Sensi,20,Normal
11051,Inter,Stefano Sensi,44,Normal
12508,Inter,Federico Gatti,37,OG
10098,Inter,Ivan Perišić,67,Normal
10346,Inter,Ivan Perišić,61,Normal
10389,Inter,Ivan Perišić,90+2,Normal
10304,Inter,Ivan Perišić,13,Normal
10281,Inter,Ivan Perišić,26,Normal
10133,Inter,Ivan Perišić,23,Normal
10133,Inter,Ivan Perišić,57,Normal
10133,Inter,Ivan Perišić,90+2,Normal
10329,Inter,Ivan Perišić,90,Normal
10290,Inter,Ivan Perišić,87,Normal
10073,Inter,Ivan Perišić,79,Normal
10717,Inter,Ivan Perišić,61,Normal
10707,Inter,Ivan Perišić,37,Penalty
10670,Inter,Ivan Perišić,84,Normal
10684,Inter,Ivan Perišić,54,Normal
10627,Inter,Ivan Perišić,52,Penalty
10748,Inter,Ivan Perišić,86,Normal
10564,Inter,Ivan Perišić,6,Normal
